id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
2662,A,A,B,C,B,D,A,E,C,H,0.4574256651965689,0.3522433993823331,0.4001231852699816,0.7271085651882607,0.2773572977855285,0.6745531410976732,0.3996812498605987,0.5739727521195392,0.3785183456515958,0.8711755078710025,0.4705466610072538,0.7108047525413358,0.6669159426145369,0.7303618088323968,7.691203131526686
2664,A,B,A,A,B,D,A,E,G,L,0.95525444181538,0.6301664262481562,0.3883863256097435,0.4690971795947978,0.7763220790000276,0.947321054846492,0.3786480022758778,0.3163270476179203,0.6275607523796037,0.6315895510092369,0.3768518666832924,0.6834720641191314,0.7528038759758493,0.17783234667046766,7.726585021119754
2666,A,A,A,A,B,D,A,E,C,F,0.2324670932322737,0.6350190699068629,0.44715368385843096,0.2409877138970991,0.5023013159242646,0.5032677770712213,0.4702674333186389,0.2651870319616322,0.11029711728525893,0.7648339594326965,0.3364161958688843,0.4366829593765604,0.7266341947721434,0.4664820736273857,8.22130983311722
2667,A,A,A,C,B,B,A,E,C,F,0.5112091199752363,0.04947710903515541,0.5150668762463635,0.17251754474683784,0.2794397151225521,0.2584848884892421,0.2892999587354134,0.2704241759365433,0.20149835289184093,0.4606294964711445,0.38478096256590294,0.35726564076543216,0.2939541007917917,0.21713383841201636,6.421649286020169
2669,A,A,A,A,B,B,A,E,A,K,0.4426554464928073,0.5558733931048007,0.8602697223423512,0.19237641577967016,0.2818591792897143,0.4694330652963255,0.8884850836107094,0.6630421415166912,0.5499109844936476,0.5159646644535445,0.7330472866305929,0.7454853726686941,0.3076466835744479,0.6701843324949338,8.222602473226369
2671,A,A,A,A,B,D,A,E,C,K,0.37679402582333615,0.7694997919987603,0.676853845022487,0.18917355513102285,0.8203871559120371,0.7556807609396919,0.8977471606998517,0.4323136898609436,0.4438569685065105,0.612830508456576,0.6147425920532503,0.6863022431263388,0.7783102903992575,0.2736349012224018,7.830631793814318
2672,A,A,A,C,B,B,A,E,E,H,0.631535764932508,0.11621731337480408,0.2127468458452364,0.384343681541548,0.5815035244124493,0.8825937944298085,0.3661837060363284,0.28879244507647783,0.29057300139174397,0.284431699087344,0.3088642616651428,0.3478457074458853,0.8146438029985402,0.4965895308238046,7.375712384791458
2673,A,B,A,C,B,B,A,E,E,M,0.2356349254690457,0.3530277103534987,0.4291386969006803,0.8537897133496658,0.2807182492304917,0.1960419906183272,0.2377144698814543,0.5273890588964122,0.30474894429524313,0.29197860219663113,0.34266830098647266,0.28020947584114825,0.8891472904015895,0.4348487689060206,8.450988952278532
2676,A,A,A,C,B,B,A,E,E,K,0.364733389792138,0.08966835485878816,0.1551919204478039,0.5883127020832176,0.8936171949260471,0.8466132169557534,0.3227995652912936,0.2775351112899059,0.8812671322523721,0.6874559468453593,0.204545316069014,0.4190045159161575,0.8528648994460419,0.8099863305269132,6.312776340664299
2677,A,A,A,C,B,D,A,E,E,I,0.7033520359372137,0.14347034020143742,0.3079724869949317,0.35733810948367295,0.2776412476736562,0.19069858829365655,0.3575123984080442,0.6485396457880935,0.13582442988236648,0.24208523724460976,0.5577735750752741,0.21704683049479764,0.30171031838562606,0.7242815423862232,7.253836820747587
2678,A,B,A,C,B,D,A,E,A,A,0.7071519145452385,0.4850210878033668,0.3548839137106621,0.8613264034751085,0.3207903810885427,0.3499653985779553,0.4512322392993346,0.6982127392918817,0.3312559689413025,0.8016715877754138,0.6862340446885498,0.3938202429529883,0.9243174413519232,0.7260413168238172,8.303088552846168
2679,A,A,A,C,B,B,A,E,G,F,0.3929592986914375,0.790893566190144,0.2418979592227054,0.6811463991707966,0.27639508948148195,0.20467075820408293,0.6178209629419897,0.6464964031297797,0.08854365395752692,0.2680249044220752,0.1883622551197815,0.15738289765143595,0.3176680827095841,0.7601098474932297,8.52548782986375
2681,A,B,A,C,B,D,A,D,A,F,0.5525959723898378,0.4872478196207341,0.5485787060027353,0.8665214820123708,0.2785771759284702,0.7713674308907957,0.7324703673386234,0.6255099913261026,0.5829069424848441,0.7470063647837953,0.6267052190425374,0.8129736668027258,0.7158893422203004,0.35479261958186203,8.04716676988959
2685,A,A,A,C,B,D,A,D,A,I,0.9381323145222118,0.6180957878424712,0.3204776575240301,0.6221848868071972,0.35869476805268424,0.9580094794541909,0.5959442963870151,0.3530027317286677,0.906511866166603,0.8503767887133856,0.2376205204730052,0.9197475448857672,0.8372923959761958,0.4260180001898297,9.122339621791062
2686,A,A,A,D,B,D,A,E,A,I,0.789556874317111,0.03795830015802387,0.1106260956190256,0.7877727358153405,0.5296938139154647,0.8909168911272282,0.6121590524004256,0.8906983870015592,0.2712029975319407,0.6645249638314221,0.6750760192730532,0.4719047023717626,0.9164531591266862,0.7899589733655868,8.156505070912583
2692,A,B,B,A,B,D,B,D,A,F,0.7227736804446263,0.6164901280810201,0.3182012236921445,0.7666010295120722,0.27811485195946434,0.4838835429819214,1.0327757109297764,0.4758349888170096,0.4710683681591849,0.4391825762738585,0.6821859218655818,0.6910146484052611,0.3219142025407096,0.2824758530301858,6.899525005395594
2695,A,A,A,A,B,B,A,E,A,F,0.3548197194375861,0.6352964386658568,0.4484023516499151,0.5412440490691902,0.279878525080156,0.27516706850635203,0.3709341423527386,0.257584327574264,0.2824585889855409,0.3090964937431529,0.2176406384843459,0.2324878821726038,0.3338823904822245,0.30047012930759764,6.761179831359869
2696,A,B,A,C,B,B,A,E,E,L,0.35764445250868354,0.5532624737529002,0.3951767928107662,0.18208773871167214,0.2794104901365465,0.2794181751232587,0.2944530190245795,0.3567300298289165,0.3015588378815932,0.35087523104438617,0.347352949833444,0.17940821718607336,0.3476588649279012,0.7450882514440832,8.272248712473008
2697,A,A,A,C,B,D,A,E,E,K,0.3044513840388391,0.7601349121424887,0.4629007368741202,0.19035134851837632,0.4147946958920138,0.2964425730876088,0.42039045357435056,0.6976912761985483,0.3054117489445654,0.4050316492788668,0.20102574763913109,0.3895560097835592,0.3510997287357345,0.29176537324009416,8.612151295705631
2698,A,B,B,C,B,D,A,E,E,L,0.7789773655893228,0.5521494597676292,0.13641495357673664,0.6601485653502475,0.2786813809922649,0.9289809757405652,0.3036309137560401,0.4581874314729009,0.9065585159973129,0.36859861295947655,0.6027286089622929,0.7744144703266234,0.8845657104700639,0.22858032051854196,9.420940137795208
2700,A,A,A,A,B,B,A,D,A,F,0.4822000064579336,0.6162543735144592,0.9418559469746824,0.22759829601645196,0.5162239009661064,0.6903293412062776,0.7158730083169786,0.6822972333391926,0.5120523899201236,0.3511517966039435,0.5962611739320018,0.5633155332989126,0.366919775224419,0.20157419976664145,8.139791527037493
2701,A,A,A,C,B,D,A,E,A,F,0.7269475942639958,0.7459720110687312,0.313867171574512,0.6653508385963047,0.28240406580532523,0.9541193534631464,0.6527033902781854,0.5462061473178151,0.3623711383868264,0.4580578289424927,0.8993381471184306,0.7699482178940545,0.8739091458762493,0.3698421017277928,5.911902287775711
2704,A,A,A,C,B,B,A,E,C,I,0.4899234470020696,0.5527857502947385,0.7922702727224441,0.3750077933281977,0.4173734022729724,0.2235424841450117,0.386820717615068,0.5345241994672506,0.4356973705229248,0.5088042228828009,0.3467473544194413,0.22253083244118832,0.3507167739805235,0.3805902491693278,8.551447548144232
2705,A,A,A,A,B,D,A,D,A,F,0.6534563498361173,0.7321684299563331,0.3535875060226568,0.7533070342709557,0.2769739622478708,0.7006872368136505,0.9270805931806348,0.7138583388206583,0.4573210405218993,0.8263573903347149,0.9358436023909992,0.7098715655823659,0.8247498695762063,0.7834265233328475,8.411272659560192
2706,A,A,A,C,B,D,A,E,C,F,0.4816195154955966,0.6994938432947116,0.7079892219262252,0.3230306158393296,0.4562078621938291,0.43339635536594606,0.7446220522336011,0.5857268300094833,0.48119388862226503,0.44792287910230855,0.6171169147997674,0.8480819588007988,0.3729100486422349,0.7242476026265572,7.802140145700284
2707,A,A,A,C,B,B,A,D,E,N,0.3255416164095078,0.16149831833727218,0.93036797466431,0.7657949545972987,0.4152959324976266,0.26346602608593844,0.3032788419823373,0.24913894729702635,0.30636531455002264,0.1936734928097239,0.21332578537297212,0.7012358950918753,0.2450882100877819,0.31062408667282065,8.473119318649966
2708,A,A,A,A,B,D,A,E,C,N,0.4604039616126233,0.2948969763013269,0.4790542432295411,0.18980411986822046,0.27896124192938754,0.8820566316468891,0.8670098274547513,0.9489625365446722,0.4767300687945758,0.6647472113099964,0.7274516348624203,0.866182232744945,0.7664923321225513,0.67402641136447,5.707857851435849
2710,A,A,A,A,B,C,A,E,A,J,0.6836798980756206,0.6162125421647839,0.5792273383665206,0.2214746879930468,0.27845302749618905,0.7329534846750967,0.4298978325748347,0.2887819861999781,0.6333259917198423,0.7945684010276575,0.3595991174161277,0.7160473320389811,0.7182908692343684,0.468951948527712,6.766018783058798
2711,A,B,A,A,B,D,A,E,C,G,0.8194718907130683,0.6178892002541271,0.26000130807455585,0.6119008985618533,0.6906874059337837,0.8998990923506643,0.6058817358118508,0.7817608300272484,0.7750085753910444,0.8206604682024642,0.6718273123129465,0.697641147103589,0.9179927305191568,0.7738048523169203,7.899936408921867
2712,A,A,A,C,B,D,A,E,C,F,0.2711171761825911,0.7616775699323848,0.5045356323793985,0.3919600152492896,0.24486847756440666,0.38356681033710416,0.3608028018719224,0.4149290923373621,0.2176958768012084,0.35210085533136354,0.28122744669618605,0.3659781698710654,0.28880328615955275,0.8148175165228554,7.06669995066087
2713,A,B,A,A,B,B,A,E,C,F,0.4417228627660692,0.6446420747052414,0.6533411635900895,0.31882891073690744,0.280423079669271,0.4050926017483129,0.7601073799174194,0.27771455515088384,0.5516023512261538,0.4831263397628586,0.4293554910286253,0.5584869510555401,0.2302043560690793,0.7978996127823286,7.279999630151225
2714,A,B,B,C,B,D,A,E,G,I,0.6605574025332138,0.5515872545110884,0.33466540463275696,0.292366501868097,0.2827524806411136,0.8314576763486651,0.5512221048962577,0.25082502284011426,0.5503412836092928,0.829444270996795,0.5876237488672946,0.7058201569061174,0.7111903665218625,0.7973017265367897,6.767400114628007
2715,A,A,A,C,B,C,A,E,G,I,0.6479938554132748,0.7346782289552903,0.32150928401601797,0.2685729521483549,0.2820121350000002,0.7698493829484853,0.4953793457525398,0.4947614658314466,0.6527845963210334,0.8168542401335308,0.5938940998973484,0.7251904428313203,0.7259051320097757,0.7796992204739325,7.644556102050778
2718,A,B,A,C,B,B,A,E,C,F,0.33647473323087485,0.7664093332695109,0.6158051849895456,0.21083827577629424,0.7191812258172059,0.4320736291828293,0.3648145955206724,0.4944180120791498,0.2172111182181356,0.7760717440998613,0.22652593911460914,0.4876104020090466,0.27884305377562363,0.7116691581439747,8.456965851008677
2720,A,B,A,D,B,B,A,E,A,F,0.603846590042759,0.009465820743189718,0.31073181131556504,0.7902645046271057,0.7073359897272643,0.3846075713940425,1.003169822822472,0.726051796768309,0.2257438745687395,0.4562749504404326,0.4395594232738437,0.7208858580365184,0.3070934311189771,0.3309914444257741,7.396353728135539
2723,A,A,A,A,B,B,A,E,E,F,0.2510517785496045,0.6178540972712273,0.6405686656985834,0.35863183182101394,0.822908925075479,0.1842662587381003,0.4179426884161176,0.490635289271912,0.3566423465267757,0.4077472364318864,0.2799213729010177,0.4088381542579491,0.3471066747374021,0.8011242750830275,7.616647667659977
2724,A,B,A,A,B,D,A,E,G,L,0.9708098930266292,0.6188800144543782,0.17419409903381386,0.6809084677583152,0.6863874830142345,0.3141323831227446,0.5411631033460123,0.4781159360061983,0.8503564148240447,0.7866261659285367,0.5446430493654107,0.5561151492808318,0.819384673194725,0.3920043788637583,6.665681839693917
2725,A,B,A,C,B,D,A,E,C,F,0.5150421179272089,0.7818891070819561,0.39810503014640986,0.212220306995364,0.2759509944246135,0.6636578172217263,0.2798115012308315,0.3225343820013007,0.4415056392376397,0.5114482904152345,0.39478373651691706,0.3541623745333152,0.36989813445236575,0.8241179759334892,7.950254803520644
2726,A,A,A,C,B,D,A,B,G,A,0.8726160597261737,0.293653055509984,0.3531594870419388,0.7772861353570187,0.7551863384317505,0.8863691708623825,0.5861470971070003,0.8387294656031559,0.8877362164574216,0.8044331986621901,0.5500948077242274,0.7677409873406328,0.8463256901445032,0.7654265824193608,8.840908104688522
2727,A,B,A,A,B,B,A,E,C,L,0.5180278934209874,0.5528134892052686,0.5484120754897733,0.2404851322911779,0.4166598880347069,0.7885075802693622,0.8068600043124512,0.7365877925281797,0.4066581625428761,0.3694647621465659,0.6818483416270252,0.6928027239747601,0.3522798698117104,0.3663400130766162,7.003713782302839
2728,A,B,A,A,B,B,A,E,E,F,0.33184319732277073,0.6168283111841995,0.25195150967379204,0.4386993553723238,0.7755205278785114,0.20051988742120566,0.05054153901990105,0.31573108061521865,0.2201082809316849,0.2998063400271954,0.24934220369422475,0.2599789377605901,0.37458197791028186,0.3358173645965928,8.32649436085193
2729,A,B,A,C,B,B,A,E,A,H,0.4471213235178681,0.05989772274708309,0.6062194019380837,0.4364484105481177,0.276408783222289,0.4537098976519518,0.4224519566475039,0.27254337021396674,0.312462573343394,0.42785916684810704,0.29336301110135804,0.260358032917728,0.3169398247583626,0.2455428626400014,6.605155409779737
2730,A,B,A,C,B,D,A,E,G,F,0.28448726803109586,0.29699524763388657,0.18812078085460754,0.7765350517252407,0.2737416862853981,0.4258745960277639,0.4079905674712585,0.3280472310012879,0.4163558964739935,0.7688406687717042,0.3602198460856081,0.16247088582563296,0.854968369845934,0.7574975351592659,8.053000665274647
2731,A,B,B,C,B,B,A,E,A,O,0.5293888002963508,0.6698707241028548,0.2115684915790378,0.7841779505306148,0.4386227043354426,0.6283937391543964,0.4456710553697049,0.5905349202412918,0.057565447865110086,0.7292040761268125,0.60144634513925,0.6914512389144083,0.3616926518708581,0.836884915037885,7.64513202756341
2733,A,B,A,C,B,B,A,E,C,H,0.4637434833104169,0.741330493808793,0.4833113983573722,0.8876499111404343,0.7940339994001246,0.35481217180605995,0.8928360586744023,0.26693987734214497,0.4280322698826433,0.5424075823914655,0.35005951353006964,0.6599531544782951,0.3346080765959384,0.3416600741335083,6.378202312432649
2734,A,A,A,A,B,D,A,E,C,O,0.5261001630586489,0.4842807370116834,0.035624594400445166,0.3933686861512663,0.4154550485763303,0.7960424302039921,0.7594350542208049,0.8920578109293152,0.1851378492237204,0.8161789117089853,0.31609790252162595,0.5829165027073835,0.8119740895192502,0.4374026876258045,7.709635867648512
2736,A,B,A,C,B,D,A,E,C,G,0.4879714584138536,0.7590966859189383,0.2199015946479161,0.1919313173683671,0.8462077586131092,0.4175182208605217,0.4734353629352423,0.6660113579823436,0.6156182235145417,0.5579511240967188,0.5838152155415807,0.8625484454224224,0.8074629417105255,0.18878338661159305,7.02847008764447
2737,B,A,A,C,B,B,A,E,C,G,0.6782793163474117,0.4870258217295475,0.5579648589588609,0.21699968507212775,0.41322228081573903,0.24906484734636702,0.4099262079796126,0.26271363825633404,0.2963764817263289,0.4002868990149727,0.35811125989430803,0.9766593569672859,0.3120105480653832,0.19999634331854774,8.58181222001021
2738,A,B,B,C,B,D,A,E,E,I,-0.054886086134932704,0.4882170410491561,0.5375968990516842,0.4235162892812961,0.2820936008246853,0.2533232507212105,0.27570458766098643,0.4593292770614058,0.3102911357477561,0.526141612262005,0.20921542605403698,0.29246946559921244,0.6318944694945138,0.705308624898943,7.1801178644570705
2740,A,B,A,C,B,B,A,E,E,G,0.28326242080832564,0.4900981024292624,0.4669412672788493,0.1830788749114212,0.2799459012192998,0.5126726096982241,0.3631830054147832,0.4965050713805242,0.2760613041977253,0.38391690459756733,0.3047564075000047,0.3788004723725208,0.4283393865222195,0.7659348347427646,7.4907680255423035
2741,A,A,A,C,B,D,A,E,C,K,0.3083619910919342,0.7418876182975599,0.5940516917854295,0.6848000553341153,0.27829606749156005,0.7579223400608079,0.4442799052199611,0.5001817342042033,0.9026347127725508,0.8231874289423295,0.3880727552011747,0.781219507590204,0.6980677721294689,0.5525371658700402,7.421066037834472
2742,B,A,A,C,B,B,A,E,C,I,0.3037265299569708,0.7709655158571449,0.1636335675229006,0.5100090641465982,0.2742062131324408,0.5266756881805768,0.28000904864566434,0.2257854695399018,0.13444564688022942,0.33181697700872304,0.3567515209166327,0.25903359844398777,0.3781473360366045,0.3741050095102304,7.595408050214239
2745,A,B,A,C,B,D,A,E,C,I,0.4771766296347847,0.05822230784178507,0.6168991642823088,0.3170363635412667,0.2807405002143821,0.3946573406249218,0.4048155161864877,0.5795911344690483,0.29699013185427303,0.4427321831192039,0.3683848312589442,0.3358165119243072,0.6217770830361617,0.8044196726678511,5.950101255084113
2746,A,A,A,A,B,B,A,E,C,I,0.5186069452571378,0.35277195002389633,0.6200060390223532,0.3484749770379164,0.5266956662111015,0.6641821343131072,0.741383016135939,0.26334644769447063,0.4411955221010503,0.4255920113519739,0.3546174771978018,0.7016820525397276,0.3022868890484301,0.4101984595240017,7.02807574763174
2749,A,B,A,C,B,D,A,E,C,H,0.959658838417961,0.6203951979603646,0.3111334868487163,0.8105613820908859,0.5035249589770158,0.8611165467494241,0.9148409206379364,0.923514051892847,0.8686836774792914,0.7734284022438519,0.6144154550061505,0.8217793499448895,0.7996067925466356,0.767315969362889,8.162071508637338
2751,A,A,A,A,B,B,A,E,C,F,0.5087396478310348,0.7445966860282762,0.3837267367740742,0.25107624078915514,0.7270672288714957,0.4073297723981918,0.37273957204140695,0.23761059665663614,0.3915805008907726,0.3437156780079566,0.3246734277673021,0.3792988244552089,0.3811535436528217,0.8045473323424427,6.653890947715789
2754,A,A,A,A,B,B,A,E,C,I,0.4747554055421866,0.6207015775837734,0.6664562399282054,0.7887549361728506,0.2801586530452244,0.3607345183648542,0.9632036370462916,0.24575513110594144,0.4987281056866001,0.4639116347212318,0.6054736233059006,0.6960021163787119,0.3558823754137396,0.7232203870578868,7.2191576026333895
2757,A,B,A,A,B,D,A,E,G,F,0.837284259007103,-0.014528244236604981,0.09727880544382314,0.8337610816019304,0.2488494551242897,0.8689266558079661,0.41918811907374215,0.6625866355987853,0.7402848403841873,0.8083506202664422,0.9022587219428709,0.617079650373837,0.8726597682076225,0.7850281174772795,8.598366369610835
2758,A,B,B,A,B,B,A,E,G,I,0.6189986713108215,0.617607546771156,0.5486846280566767,0.15261007570924548,0.30700369185549103,0.4075268553033562,0.8067603540927212,0.32117242232829096,0.459075038106952,0.505984031023219,0.6131513197322024,0.4308482086641223,0.3413180733618321,0.7970721150294393,6.591483712045732
2760,A,B,B,D,B,D,A,E,C,F,0.4867559694408326,0.6650033224158789,0.5233211441300732,0.3471064093612328,0.33850613871943924,0.3787209503178269,0.3687427826946308,0.2732774745504955,0.4311930939206292,0.7192289781202573,0.6705432345914075,0.7126977782027077,0.6534196737349739,0.6795152516445747,5.980819740777053
2765,A,B,A,C,B,D,A,E,G,L,0.6588983163018589,-0.0023775300973135354,0.013077124625746422,0.4208421505801213,0.2785600996380589,0.4333068160649989,0.6629990691547958,0.4391680111194238,0.7855903777420288,0.2716636510695208,0.7650236875985301,0.8043775035584648,0.9057294110850176,0.21085274822990974,8.507358435104543
2766,A,A,A,C,B,B,A,E,E,N,0.3461613090109414,0.29426869447403603,0.4460999170739468,0.9176078016210332,0.4173778554186539,0.2477747322841436,0.3654332544998998,0.4071685611536897,0.2873541950656797,0.3172785144838354,0.10337751738586104,0.1694808817709368,0.3105269813228979,0.20246228889924894,6.655523951084537
2767,A,A,A,A,B,D,A,E,E,F,0.759054504072906,0.7616436772884965,0.16886572238509584,0.7427022482208333,0.276531110191418,0.840987135741554,0.3531236093295472,0.6377749896198883,0.8648809528770625,0.7965499503518754,0.7884884483145367,0.8515012659530093,0.8678555602358432,0.7002339579059158,7.103600602514477
2768,A,B,A,C,B,B,A,E,C,I,0.471927830805005,0.7518394097206885,0.3209537422822442,0.3820776730423064,0.8175530754362729,0.5355769365942897,0.37385320824044976,0.30599845372354073,0.3287642253454735,0.5412458171520489,0.5852540347526759,0.4938018693158005,0.3286465154734425,0.19478418734088387,7.3347291518283475
2769,A,A,A,A,B,D,A,E,G,I,0.8984306136471099,0.28921134392486736,0.14351922272511602,0.7580019412183081,0.28035870421998776,0.9204183416502624,0.5844487463636375,0.984776507548562,0.9661393033005986,0.8551826990590097,0.5801705391173821,0.8562093958310274,0.8323085751672615,0.29104240447996543,8.536168433977943
2774,A,A,A,C,B,C,A,E,E,L,0.36275765890842737,0.6931564403770665,0.5664039392518563,0.20310860228942232,0.7007760940801827,0.3704488075557148,0.7165924778847932,0.2404063627536629,0.5107741268370625,0.5515113106570346,0.4772292424608137,0.6866560007689557,0.7632325543097156,0.25407023304689363,6.305419231259494
2776,A,A,A,C,B,D,A,E,A,F,0.7402873005713103,0.7466357591290405,0.2516657873302448,0.5963512429641061,0.2787871798118646,0.22218724129554074,0.4671628565066941,0.7814999333211559,0.8520467036266446,0.6983877090717495,0.3542795569168978,0.5102227907428232,0.8137555250048962,0.7911050525207295,6.503288728185074
2777,A,A,A,A,C,B,A,E,C,F,0.5038638176141452,0.6198716554974321,0.40663813109597385,0.33824080788002675,0.8344002896589084,0.39471252494368064,0.38564879121349055,0.23726105296094516,0.3430559244575948,0.5348320010553004,0.7169627926770322,0.3657123541368794,0.3593930461104,0.7511601026565119,8.533613422596023
2778,A,B,A,C,B,D,A,E,E,L,0.30924948779755346,0.621793136348709,0.17806442499999414,0.8082998210527356,0.8392832854073816,0.3516591639637409,0.33003803230628176,0.7953750019698559,0.2956818773393272,0.21546893419730206,0.13536512755836494,0.15347987282298253,0.4502023665672496,0.352632284794324,8.837099281492963
2779,A,A,A,C,B,D,A,E,A,I,0.9806517415664928,0.5540355201770398,0.5623272505349152,0.8490453174794491,0.2805355019556742,0.8629491220949341,0.4218390265106541,0.7557856389189362,0.9071819341118728,0.8442586680673818,0.9212541294859462,0.7669657299617576,0.9107429173981754,0.8255293281356936,9.571166406173065
2781,A,A,A,C,B,D,A,B,G,L,0.7319670616259497,0.676629596571802,0.31208283042655105,0.19505251207247234,0.6854079983754338,0.903031123970584,0.6705499895513721,0.6653336128285355,0.8488091760196924,0.7946742985457721,0.8194959067876536,0.4054286759818825,0.8525598534804001,0.3624186729863788,8.150423512938575
2784,A,A,A,C,B,D,A,E,C,G,1.0054661977025916,0.4170654109071785,0.07765512041848015,0.21073821815031804,0.27842890205926,0.7363028836642822,0.5206674899353593,0.8540071377721268,0.7893387928446304,0.8169861204330918,0.7091356003121979,0.6717015804267584,0.7947000665051315,0.21043993126472893,5.990598429417657
2785,A,A,A,A,B,D,A,E,A,F,0.4929600881722218,0.6579965422182708,0.5604061197611708,0.21130321683429326,0.2809350471900281,0.44233662072611146,0.9134951901875856,0.31224111439199864,0.24828746488175815,0.5311074801638096,0.6832463556180771,0.7206263285019486,0.3860369623921586,0.6692079631549741,6.537918278563138
2786,A,B,A,A,B,D,A,E,G,L,0.8399806676226153,0.5553554299766135,0.4055405459769341,0.7739532213783258,0.8030670931166234,0.8158013494502426,0.5247437577347998,0.7587732916243363,0.7989255917316453,0.7932115621355694,0.5919520191660661,0.6930011273241283,0.8796719119148976,0.25644928914461285,8.960256810254903
2787,A,A,A,C,B,D,A,D,A,F,0.9951634790098228,0.2968665520232655,0.32523352034518743,0.7948532339261438,0.27837186762879856,0.8472493366445341,0.9480585855834612,0.6347268149565708,0.8650819697803291,0.8070092933193111,0.5837252253045876,0.7087086877562774,0.9011755375063992,0.7075098439403923,6.587008244568015
2788,B,A,A,A,B,D,A,E,C,F,0.4721170188635241,0.6375558733512754,0.6957820389442221,0.19260641825643046,0.7945768986786145,0.4754281617591811,0.9786664248407148,0.7577823473535623,0.454317484309728,0.5727811849816054,0.733903473966229,0.8797770505287218,0.5211160098540093,0.2645194304950528,6.562397178889866
2790,A,A,A,A,B,D,A,E,C,F,0.3241050379321179,0.6161117594456894,0.6079722087526068,0.17309674203343844,0.7298983041074105,0.2736221904223728,0.3704108438289291,0.25220064025291755,0.2883086448877395,0.5331263579525187,0.39068834476036796,0.36183528701013395,0.3014700167463053,0.1896545370146888,6.821987316295091
2791,B,A,A,A,B,B,A,E,C,L,0.31487383004813313,0.6536317278802857,0.9322428640766904,0.3823346026443976,0.2804012779134383,0.2386470112324477,0.3832175243179055,0.2587425438983442,0.31735270811696226,0.17242931638634768,0.188374211437744,0.24523078512829602,0.3705324995497061,0.7159979828830998,6.978398657276311
2792,A,A,A,C,B,B,A,E,E,F,0.985805786137422,0.7631752771753866,0.3298806954779324,0.7410423916071034,0.34996640971372606,0.3862754354240351,0.7607215606677205,0.2845311758661507,0.450621738035832,0.4149964017733893,0.4166511902224671,0.7411184771817926,0.3163890309395737,0.2940893053375013,8.334021229349316
2793,A,A,A,C,B,C,A,E,G,I,0.6868096759944192,0.03924623364161005,0.11434265038401305,0.7500224588757092,0.3444232447236417,0.8790241809149775,0.4894361450864215,0.5238353100062815,0.5866186393615196,0.6060148336578928,0.6303937835932139,0.6655374691048098,0.8820408236264456,0.5946166897976132,6.900179236197451
2794,A,A,A,A,B,B,A,E,C,J,0.5089229119015681,0.08813287994891654,0.7610113808777614,0.7909569403519875,0.5400068394608417,0.5912073700258234,0.7109150432253784,0.2634085085634186,0.3808559384439252,0.3173734970593546,0.8324817954274365,0.4029512155120009,0.3737743651411679,0.8398736941470393,7.634365563141519
2795,A,A,A,C,B,D,A,E,E,A,0.662605661763719,0.009197171727546194,0.177012110104517,0.4670013454631744,0.7622643750834023,0.23224934996370825,0.3722848988087233,0.4820829940338052,0.42785978460721946,0.3532611743239243,0.4086054104483485,0.40463826709567663,0.6273612771580213,0.4726416091640121,6.21392565820915
2797,B,B,B,A,B,D,A,D,C,I,0.5044867875717769,0.35507038682565456,0.7004646921473414,0.7644712179702621,0.414991961784824,0.5542953138331512,0.4651516950806564,0.9001797099507517,0.4210065618481548,0.8067046859678353,0.4752189311905695,0.7429892977641274,0.5730239832496442,0.2608496423706322,8.487396547197081
2801,A,B,A,A,B,B,A,E,E,F,0.4377637745533602,0.2454468768753105,0.4977011466331432,0.35143519012823315,0.4730244938590316,0.250276611057294,0.3545479561407521,0.5733577787631567,0.2728213342536674,0.36116650921003546,0.25142533104934817,0.1823216281185156,0.3541427577083865,0.2822672128417999,6.745388252916188
2802,A,A,A,A,B,D,A,E,A,I,0.6887118960781726,0.051624953187738666,0.18561129245272984,0.607494139104708,0.6899441565027395,0.7071962390135182,0.3008589206312123,0.7451821687159748,0.9468489468780601,0.8314619571908506,0.6074157229916033,0.5596472498234251,0.7843270181326074,0.6631360443043715,7.051032119165807
2803,A,B,A,C,B,D,A,E,E,F,0.708600789116264,0.489277008075067,0.04427827804929181,0.6348937537746845,0.7064033661273754,0.8386477389051791,0.41620075678142654,0.8358960685928797,0.8431831359219005,0.8007720851499256,0.8049397285393108,0.6676550514592767,0.7777677502422893,0.3664401084904784,8.85581860022933
2804,A,B,A,C,B,B,A,E,E,L,0.3616007162750613,0.4918660875097069,0.4681995189994748,0.1967751404497572,0.6848687544441154,0.2711220586243369,0.2295403267968985,0.2562150993121568,0.28326359452838257,0.1995728431573246,0.39344060859155705,0.14795741387888844,0.3756338110774978,0.3692222821068124,6.383762816772911
2805,A,A,A,A,B,B,A,E,C,F,0.4612449747425389,0.6173733433737266,0.3660837253675989,0.2270650357587363,0.2818199984650798,0.6047573531883842,0.5800108214539685,0.2882533611262656,0.3829577246246705,0.6237822282727205,0.7191902810067583,0.7218144938148653,0.3437750816511673,0.3825478027564438,8.510536269347988
